zip,lat,lng
03886,43.86399,-71.28783
03887,43.48485,-71.0662
03890,43.81528,-71.20581
03894,43.61109,-71.17788
03897,43.90841,-71.32453
03901,43.30063,-70.84397
03902,43.22246,-70.63788
03903,43.14885,-70.786
03904,43.11025,-70.73201
03905,43.08481,-70.68449
03906,43.3447,-70.77759
03907,43.25474,-70.611
03908,43.23838,-70.74795
03909,43.16786,-70.68105
03910,43.17374,-70.60842
03911,43.13424,-70.63695
04001,43.52991,-70.92078
04002,43.49572,-70.67922
04003,43.73362,-69.98724
04005,43.49591,-70.49537
04006,43.44397,-70.34272
04008,44.03664,-69.86337
04009,44.04791,-70.73632
04010,43.93341,-70.91718
04011,43.90068,-69.97607
04015,43.96503,-70.5205
04017,43.72974,-70.11317
04019,43.69149,-70.0999
04020,43.76811,-70.81028
04021,43.79756,-70.26519
04022,43.98055,-70.80718
04024,43.83556,-70.67701
04027,43.40333,-70.91155
04029,43.89479,-70.66007
04030,43.59301,-70.69553
04032,43.85561,-70.10085
04037,44.09129,-70.94942
04038,43.70343,-70.4581
04039,43.88744,-70.34532
04040,44.10922,-70.71784
04041,43.86416,-70.82631
04042,43.62953,-70.62453
04043,43.39721,-70.57071
04046,43.42027,-70.4921
04047,43.73552,-70.91152
04048,43.68862,-70.78642
04049,43.7356,-70.70263
04050,43.69148,-70.15714
04051,44.18945,-70.88477
04055,43.97065,-70.61444
04056,43.66066,-70.85875
04057,44.09563,-70.70177
04061,43.63409,-70.74312
04062,43.79798,-70.40547
04063,43.50145,-70.39551
04064,43.52635,-70.38985
04066,43.77332,-69.96808
04068,43.84009,-70.9409
04069,43.89918,-70.18191
04071,43.89598,-70.48133
04072,43.53898,-70.46236
04073,43.41301,-70.74237
04074,43.59103,-70.3683
04076,43.55248,-70.83793
04079,43.80343,-69.94972
04083,43.46728,-70.81359
04084,43.76637,-70.55893
04085,43.7809,-70.62553
04086,43.96145,-69.95872
04087,43.56234,-70.74529
04088,44.19352,-70.71906
04090,43.32669,-70.63356
04091,43.83035,-70.74858
04092,43.69542,-70.35389
04093,43.64282,-70.53765
04095,43.63925,-70.90749
04096,43.7978,-70.1719
04097,43.85123,-70.23636
04101,43.6624,-70.2586
04102,43.65877,-70.30622
04103,43.69392,-70.2909
04105,43.74753,-70.2825
04106,43.63081,-70.28972
04107,43.5891,-70.23801
04108,43.66057,-70.18901
04109,43.66732,-70.19984
04110,43.75834,-70.19905
04210,44.08505,-70.24923
04216,44.70046,-70.8142
04217,44.36726,-70.83364
04219,44.40924,-70.59285
04220,44.33511,-70.35286
04221,44.47242,-70.29857
04222,43.9644,-70.12954
04224,44.58001,-70.40058
04226,44.62555,-70.70823
04227,44.56866,-70.29471
04231,44.26438,-70.88777
04234,44.61624,-70.19359
04236,44.19036,-70.14461
04237,44.49665,-70.7256
04238,44.20785,-70.37937
04239,44.53062,-70.20935
04240,44.09147,-70.16808
04250,44.02582,-70.11706
04252,44.02719,-70.06011
04253,44.4079,-70.21503
04254,44.43249,-70.14265
04255,44.33505,-70.66863
04256,44.10294,-70.40733
04257,44.57347,-70.51358
04258,44.14829,-70.33794
04259,44.22762,-70.00868
04260,43.96409,-70.29589
04261,44.5631,-70.91907
04263,44.29476,-70.13061
04265,44.27542,-70.04276
04267,44.22478,-70.77084
04268,44.22842,-70.60651
04270,44.11241,-70.51559
04271,44.26099,-70.49871
04274,44.04634,-70.38999
04275,44.68966,-70.63729
04276,44.53469,-70.61541
04280,44.1215,-70.06152
04281,44.2445,-70.48832
04282,44.26709,-70.24291
04284,44.34757,-70.0651
04285,44.70625,-70.4523
04286,44.4032,-70.86019
04287,44.05812,-69.9694
04289,44.32108,-70.53248
04290,44.47354,-70.45058
04292,44.37461,-70.44674
04294,44.62346,-70.27075
04330,44.36387,-69.73729
04341,44.25997,-69.55485
04342,44.07942,-69.73939
04344,44.2588,-69.82125
04345,44.19816,-69.7841
04346,44.23469,-69.75068
04347,44.29047,-69.81399
04348,44.21521,-69.49922
04349,44.43734,-70.07014
04350,44.16266,-69.93942
04351,44.33174,-69.86082
04352,44.46478,-69.96225
04353,44.2052,-69.6126
04354,44.39602,-69.42709
04355,44.38227,-69.94915
04357,44.12366,-69.82883
04358,44.41821,-69.53286
04359,44.17947,-69.76134
04360,44.54741,-70.00299
04363,44.31101,-69.57807
04364,44.31158,-69.96153
04401,44.84711,-68.84654
04406,45.2186,-69.57816
04408,44.9877,-68.23246
04410,45.08821,-68.90696
04411,44.88634,-68.56672
04412,44.78354,-68.73517
04413,45.55647,-67.8274
04414,45.40654,-69.08568
04415,45.35308,-69.05832
04416,44.62725,-68.75286
04417,45.19923,-68.36728
04418,45.07572,-68.50689
04419,44.7969,-69.03154
04421,44.4111,-68.79524
04422,45.07097,-69.03408
04424,45.67003,-67.86144
04426,45.1849,-69.15827
04427,44.9805,-69.01063
04428,44.80643,-68.55584
04429,44.72039,-68.6171
04430,45.64662,-68.58646
04431,44.56453,-68.6678
04434,44.78529,-69.13385
04435,44.96435,-69.13539
04438,44.59856,-68.91904
04441,45.68984,-69.32252
04442,45.47446,-69.69538
04443,45.24412,-69.40572
04444,44.72591,-68.94585
04448,45.31208,-68.71977
04449,44.99761,-68.88357
04450,44.91593,-68.92797
04451,45.6035,-68.21915
04453,45.18229,-68.78244
04454,45.5222,-67.52516
04455,45.3223,-68.27511
04456,44.88645,-68.9977
04457,45.43432,-68.52821
04459,45.58898,-68.33948
04460,45.64134,-68.52638
04461,44.98057,-68.57243
04462,45.86541,-68.93072
04463,45.28117,-68.90569
04464,45.29104,-69.50202
04468,45.0263,-68.72323
04469,44.90251,-68.66624
04471,45.8912,-67.8471
04472,44.57334,-68.67736
04473,44.88594,-68.71888
04474,44.71501,-68.77901
04475,45.1845,-68.58681
04476,44.47474,-68.70521
04478,45.7299,-69.76857
04479,45.12755,-69.30688
04481,45.24298,-69.10423
04485,45.362,-69.61562
04487,45.39371,-68.1006
04488,44.87586,-69.11143
04489,44.91074,-68.69119
04490,45.39527,-67.82458
04491,45.56705,-67.51353
04492,45.34738,-67.6658
04493,45.23853,-68.53301
04495,45.45464,-68.32985
04496,44.65839,-68.91189
04497,45.7249,-68.06619
04530,43.89156,-69.8306
04535,44.08778,-69.63436
04537,43.90241,-69.62498
04538,43.85632,-69.62807
04539,43.96429,-69.50513
04541,43.88671,-69.48411
04543,44.03446,-69.49211
04544,43.83316,-69.58997
04547,43.99388,-69.32779
04548,43.81499,-69.74804
04551,44.00648,-69.42701
04553,44.04787,-69.57145
04554,43.86348,-69.50481
04555,44.10597,-69.47687
04556,43.96867,-69.62311
04558,43.89974,-69.51499
04562,43.78758,-69.82764
04563,44.0151,-69.25655
04564,43.93089,-69.46761
04568,43.89652,-69.56153
04570,43.80844,-69.63088
04571,43.89949,-69.67516
04572,44.10984,-69.36956
04573,43.95063,-69.55025
04574,44.2734,-69.39105
04575,43.85383,-69.66016
04576,43.82244,-69.6671
04578,43.98136,-69.6926
04579,43.96216,-69.76872
04605,44.66038,-68.41623
04606,44.57697,-67.70281
04607,44.47689,-68.05228
04609,44.38518,-68.27108
04611,44.48771,-67.59633
04612,44.25954,-68.37722
04613,44.37498,-68.03593
04614,44.41819,-68.58223
04616,44.28346,-68.57069
04617,44.36929,-68.73081
04619,45.13397,-67.22401
04622,44.75555,-67.95143
04623,44.70786,-67.70824
04624,44.42438,-67.9877
04625,44.25041,-68.25503
04626,44.68494,-67.22169
04627,44.22275,-68.66581
04628,44.87275,-67.28238
04630,44.8471,-67.47287
04631,44.91373,-67.01834
04634,44.63457,-68.22253
04635,44.11376,-68.35479
04640,44.53803,-68.30573
04642,44.33906,-68.79591
04643,44.57876,-67.80562
04645,44.05408,-68.6282
04646,44.26007,-68.22812
04648,44.65899,-67.59585
04649,44.56606,-67.5817
04650,44.28924,-68.71412
04652,44.82234,-67.07457
04653,44.23705,-68.3431
04654,44.78128,-67.57716
04655,44.66467,-67.39318
04657,44.97624,-67.41965
04658,44.53873,-67.87257
04660,44.34026,-68.33231
04662,44.30766,-68.28735
04664,44.53906,-68.12797
04666,44.97646,-67.22204
04667,44.97853,-67.10413
04668,45.19846,-67.70543
04669,44.40014,-68.01841
04671,45.06618,-67.16247
04673,44.30484,-68.67028
04674,44.29347,-68.40883
04675,44.30083,-68.24223
04676,44.34741,-68.64238
04677,44.49016,-68.17945
04679,44.27843,-68.33247
04680,44.50699,-67.94485
04681,44.16655,-68.65646
04683,44.23596,-68.82368
04684,44.49335,-68.52796
04685,44.15869,-68.44015
04686,44.98619,-67.69015
04691,44.76178,-67.25217
04693,44.38479,-68.07828
04694,45.09987,-67.46518
04730,46.12574,-67.91471
04732,46.56679,-68.49326
04733,45.74275,-68.40311
04734,46.48479,-67.91955
04735,46.38072,-68.02865
04736,46.90661,-68.01998
04737,46.61641,-69.52178
04739,46.97137,-68.61049
04740,46.64325,-67.85487
04742,46.77766,-67.85526
04743,47.15427,-68.72512
04745,47.27371,-68.39936
04746,47.24885,-68.12472
04747,45.94854,-68.19649
04750,46.9582,-67.85718
04756,47.33054,-68.30176
04757,46.6141,-68.18278
04758,46.55426,-67.84732
04760,46.32354,-67.90928
04761,46.11857,-67.97183
04762,46.97574,-68.12094
04763,46.08068,-68.10371
04764,46.36843,-68.34229
04765,46.06884,-68.64477
04766,46.88162,-68.23911
04768,46.7878,-68.82875
04769,46.68676,-67.98737
04772,47.23375,-68.32732
04773,47.27426,-68.22649
04774,47.10285,-69.05048
04776,45.8105,-68.31818
04777,45.83515,-68.48952
04779,47.11615,-68.31162
04780,46.1677,-68.26924
04781,47.14634,-68.61883
04783,47.03586,-68.18907
04785,47.12678,-68.00368
04786,46.79207,-68.17878
04787,46.55166,-67.97685
04841,44.12739,-69.13686
04843,44.22929,-69.08924
04847,44.25104,-69.18962
04848,44.31083,-68.90896
04849,44.3179,-69.04753
04851,43.85227,-68.8916
04852,43.76561,-69.31235
04853,44.15172,-68.86311
04854,44.04344,-69.08504
04855,43.93797,-69.26958
04856,44.17798,-69.12007
04858,44.04638,-69.1452
04859,44.00068,-69.16112
04860,43.968,-69.22817
04861,44.09302,-69.17483
04862,44.26186,-69.27703
04863,44.07898,-68.84384
04864,44.12946,-69.24481
04901,44.55449,-69.57037
04910,44.517,-69.44123
04911,44.78039,-69.96112
04912,44.97286,-69.68045
04915,44.46643,-69.04156
04917,44.48959,-69.84167
04918,44.55027,-69.86651
04920,45.11323,-69.83863
04921,44.57256,-69.13326
04922,44.68739,-69.38255
04923,45.03722,-69.44533
04924,44.77922,-69.54967
04925,45.21477,-69.90509
04926,44.48035,-69.51521
04927,44.67021,-69.53589
04928,44.94973,-69.25695
04929,44.76238,-69.31131
04930,45.02656,-69.32835
04932,44.6957,-69.13335
04936,45.32923,-70.62715
04937,44.63546,-69.67635
04938,44.65881,-70.10329
04939,45.05436,-69.15859
04940,44.62018,-70.07508
04941,44.4654,-69.3017
04942,45.04148,-69.59241
04943,44.87994,-69.52054
04944,44.68737,-69.64237
04945,45.57669,-70.27974
04947,45.03319,-70.2391
04949,44.36712,-69.34029
04950,44.83241,-69.80556
04951,44.60716,-69.04575
04952,44.40934,-69.14261
04953,44.86017,-69.23297
04955,44.63998,-70.00799
04956,44.80533,-70.11215
04957,44.70419,-69.8471
04958,44.90561,-69.92494
04961,45.16024,-70.1665
04963,44.56621,-69.81463
04964,44.9355,-70.83584
04965,44.84563,-69.36272
04966,44.82476,-70.47877
04967,44.77138,-69.43866
04969,44.77019,-69.22461
04970,45.00032,-70.63519
04971,44.93191,-69.39225
04973,44.36229,-69.19303
04974,44.4893,-68.92996
04975,44.62549,-69.58837
04976,44.79873,-69.66951
04978,44.63466,-69.80789
04979,44.94105,-69.79731
04981,44.53228,-68.85941
04982,45.11443,-70.40494
04983,44.92171,-70.30599
04984,44.69648,-70.28054
04985,45.3751,-69.8746
04986,44.55286,-69.22354
04987,44.67915,-69.25361
04988,44.59588,-69.35959
04989,44.4299,-69.64784
04992,44.65983,-70.15584
05001,43.67309,-72.37943
05009,43.64769,-72.34395
05030,43.39989,-72.40981
05031,43.72361,-72.5872
05032,43.80193,-72.65708
05033,44.00229,-72.16412
05034,43.58921,-72.62178
05035,43.61723,-72.67998
05036,44.026,-72.57843
05037,43.46033,-72.48371
05038,43.99313,-72.45859
05039,44.03407,-72.2975
05040,44.06796,-72.20438
05041,43.96702,-72.54264
05042,44.24013,-72.1053
05043,43.80658,-72.21194
05045,43.9144,-72.19881
05046,44.23864,-72.25024
05048,43.5798,-72.42692
05050,44.26442,-72.06414
05051,44.08525,-72.11753
05052,43.6008,-72.35698
05053,43.71799,-72.48362
05055,43.75481,-72.31145
05056,43.52895,-72.72397
05058,43.87917,-72.26999
05059,43.64233,-72.43061
05060,43.96199,-72.68594
05061,43.93023,-72.58087
05062,43.5012,-72.58358
05065,43.79079,-72.41617
05067,43.69162,-72.53944
05068,43.79188,-72.52931
05069,44.17366,-72.14317
05070,43.84225,-72.35099
05071,43.56461,-72.56842
05072,43.88132,-72.38545
05073,43.62901,-72.46108
05075,43.84356,-72.28255
05076,44.14503,-72.22659
05077,43.89961,-72.47789
05079,43.95622,-72.32214
05081,44.14292,-72.08451
05083,43.9184,-72.26782
05084,43.72791,-72.45177
05086,44.1182,-72.30249
05088,43.67332,-72.30726
05089,43.49686,-72.4515
05091,43.64707,-72.55165
05101,43.1783,-72.48333
05141,43.15615,-72.55929
05142,43.40454,-72.58457
05143,43.26267,-72.63095
05146,43.17867,-72.62307
05148,43.24503,-72.81224
05149,43.40368,-72.7029
05150,43.33653,-72.52727
05151,43.39374,-72.49566
05152,43.251,-72.92008
05153,43.42885,-72.63487
05154,43.13558,-72.53424
05155,43.17717,-72.8228
05156,43.30719,-72.46928
05158,43.10299,-72.47296
05161,43.3166,-72.8067
05201,42.87652,-73.1426
05250,43.12048,-73.19337
05251,43.26189,-73.08269
05252,43.06642,-73.06132
05253,43.25235,-72.99913
05254,43.15937,-73.06911
05255,43.16696,-73.06685
05257,42.96538,-73.25156
05260,42.81594,-73.26173
05261,42.77516,-73.21273
05262,42.97935,-73.12066
05301,42.84346,-72.65901
05340,43.16215,-72.93486
05341,42.96407,-72.7972
05342,42.77468,-72.80015
05343,43.09744,-72.80105
05344,42.83896,-72.73257
05345,42.99516,-72.66747
05346,43.02337,-72.53043
05350,42.79879,-72.97187
05351,42.92867,-72.73728
05352,42.78796,-73.07862
05353,43.06501,-72.66484
05354,42.76211,-72.52553
05355,43.02079,-72.80645
05356,42.95423,-72.86952
05358,42.77396,-72.73164
05359,43.15184,-72.72121
05360,43.02778,-72.94378
05361,42.78021,-72.87935
05362,42.94609,-72.6816
05363,42.88301,-72.89554
05401,44.47484,-73.21758
05403,44.447,-73.17229
05404,44.49483,-73.18467
05405,44.47475,-73.19649
05408,44.48969,-73.27139
05439,44.49573,-73.16524
05440,44.95214,-73.2848
05441,44.7686,-72.78669
05442,44.76164,-72.68043
05443,44.12976,-73.03347
05444,44.62628,-72.88242
05445,44.30896,-73.23593
05446,44.5541,-73.21647
05447,44.93615,-72.70447
05448,44.75374,-72.8872
05450,44.89075,-72.79074
05452,44.5238,-73.06479
05454,44.7056,-73.02294
05455,44.80352,-72.96568
05456,44.20776,-73.25796
05457,44.97294,-72.91832
05458,44.71838,-73.29837
05459,44.95568,-73.01861
05461,44.32094,-73.09176
05462,44.29909,-72.95228
05463,44.86297,-73.34254
05464,44.65469,-72.81897
05465,44.45882,-72.93058
05468,44.65378,-73.15343
05471,44.85739,-72.58942
05472,44.11377,-73.1611
05473,44.24119,-73.19346
05474,44.83445,-73.26687
05476,44.96055,-72.6457
05477,44.3936,-72.99152
05478,44.7941,-73.11714
05481,44.80833,-73.1396
05482,44.39057,-73.24134
05483,44.88322,-72.98484
05485,44.90405,-72.97567
05486,44.62958,-73.31444
05487,44.23082,-73.01096
05488,44.92214,-73.14286
05489,44.5458,-72.89471
05491,44.12101,-73.32111
05492,44.71324,-72.75853
05494,44.60472,-73.01523
05495,44.42901,-73.09197
05602,44.2848,-72.61498
05640,44.34734,-72.49675
05641,44.18602,-72.45108
05647,44.41001,-72.29126
05648,44.38372,-72.49355
05649,44.14004,-72.36589
05650,44.4002,-72.44235
05651,44.27777,-72.49246
05652,44.72824,-72.58674
05653,44.70141,-72.49275
05654,44.14053,-72.48092
05655,44.62461,-72.56462
05656,44.64898,-72.68825
05658,44.35921,-72.35399
05660,44.24733,-72.76808
05661,44.53743,-72.61724
05663,44.14946,-72.67239
05664,44.16718,-72.65316
05666,44.34125,-72.43873
05667,44.28122,-72.3986
05669,44.05325,-72.75155
05670,44.17799,-72.50558
05672,44.48151,-72.72174
05673,44.19371,-72.84356
05674,44.11112,-72.86081
05675,44.07386,-72.41821
05676,44.34825,-72.80984
05677,44.39194,-72.70841
05678,44.15577,-72.47445
05679,44.10677,-72.54052
05680,44.53785,-72.46838
05681,44.45377,-72.38016
05682,44.40354,-72.57219
05701,43.63365,-72.91368
05730,43.40262,-72.81508
05731,43.7532,-73.28857
05732,43.67998,-73.18648
05733,43.81746,-73.09216
05734,43.98243,-73.33286
05735,43.64475,-73.15456
05736,43.60483,-73.01273
05737,43.76778,-72.90434
05738,43.52895,-72.85637
05739,43.34488,-73.0295
05742,43.43685,-72.9045
05743,43.67118,-73.30726
05744,43.69034,-73.08272
05746,43.72098,-72.78836
05747,44.00354,-72.85494
05748,43.92004,-72.91064
05751,43.6542,-72.78941
05753,43.9991,-73.17403
05757,43.48279,-73.12325
05758,43.44797,-72.78386
05759,43.53926,-72.96483
05760,43.80359,-73.29517
05761,43.34786,-73.14855
05762,43.79246,-72.8291
05763,43.73678,-72.98946
05764,43.52854,-73.19401
05765,43.65068,-73.03648
05766,43.98833,-72.99072
05767,43.87513,-72.82878
05768,43.29846,-73.22168
05769,43.91948,-73.11651
05770,43.88662,-73.32771
05772,43.75989,-72.74003
05773,43.40902,-72.96858
05774,43.42708,-73.17435
05775,43.35437,-73.22804
05776,43.24494,-73.20392
05777,43.5552,-73.05504
05778,43.87279,-73.21228
05819,44.40397,-71.98837
05820,44.74862,-72.37351
05821,44.3175,-72.10866
05822,44.75555,-72.15478
05824,44.43741,-71.86449
05825,44.86019,-72.25664
05826,44.6444,-72.40404
05827,44.68135,-72.36198
05828,44.43748,-72.12334
05829,44.95349,-72.0759
05830,44.97717,-71.98278
05832,44.59546,-71.91027
05833,44.83182,-71.96965
05836,44.5196,-72.25173
05837,44.66868,-71.8386
05839,44.67342,-72.21171
05840,44.61297,-71.73129
05841,44.60794,-72.30232
05842,44.57966,-72.24453
05843,44.50355,-72.33366
05845,44.79146,-72.30699
05846,44.82671,-71.82795
05847,44.79165,-72.45679
05850,44.55955,-72.03417
05851,44.55297,-72.05732
05853,44.89499,-71.96167
05855,44.92829,-72.1943
05857,44.93381,-72.3092
05858,44.53587,-71.8046
05859,44.95987,-72.43833
05860,44.80018,-72.10353
05862,44.31971,-72.23133
05866,44.63863,-72.12699
05867,44.66505,-72.04366
05868,44.91881,-72.3675
05871,44.68367,-71.95193
05872,44.86059,-72.03473
05873,44.40619,-72.21841
05874,44.87546,-72.46172
05875,44.70947,-72.26753
05901,44.94197,-71.68079
05902,45.00881,-71.49472
05903,44.9379,-71.58286
05904,44.41597,-71.70762
05905,44.70151,-71.66672
05906,44.47431,-71.71538
05907,44.9502,-71.82577
06001,41.79185,-72.85107
06002,41.84286,-72.73714
06010,41.681,-72.94065
06013,41.7598,-72.95895
06016,41.90417,-72.54438
06018,42.02872,-73.29807
06019,41.8592,-72.90717
06020,41.86283,-72.90991
06021,42.00152,-73.08078
06022,41.86595,-72.92749
06023,41.61355,-72.72072
06024,42.00812,-73.28374
06026,41.94242,-72.74093
06027,42.00403,-72.91112
06029,41.91439,-72.4535
06031,41.95788,-73.31733
06032,41.72528,-72.83147
06033,41.70593,-72.53915
06035,41.9608,-72.80179
06037,41.61148,-72.7775
06039,41.95001,-73.44379
06040,41.7616,-72.52247
06042,41.79743,-72.52704
06043,41.76647,-72.43903
06051,41.66519,-72.76983
06052,41.65736,-72.80506
06053,41.68874,-72.7941
06057,41.84417,-73.00552
06058,41.97186,-73.1958
06059,41.89054,-72.88833
06060,42.00687,-72.84594
06061,41.87524,-72.96716
06062,41.67338,-72.86079
06063,41.93053,-72.97096
06065,41.97795,-73.00054
06066,41.83641,-72.46063
06067,41.6574,-72.66259
06068,42.01404,-73.42121
06069,41.85392,-73.4448
06070,41.87674,-72.81626
06071,41.99489,-72.45213
06072,41.98465,-72.4876
06073,41.65753,-72.56742
06074,41.83528,-72.57332
06076,41.98906,-72.26224
06078,41.98903,-72.64875
06079,42.04174,-73.39755
06080,41.95044,-72.63519
06081,41.90708,-72.76839
06082,41.98393,-72.55475
06084,41.87917,-72.36443
06085,41.74717,-72.88883
06088,41.9058,-72.59646
06089,41.83801,-72.82343
06090,41.94685,-72.86403
06091,42.01419,-72.97423
06092,41.87266,-72.86101
06093,42.00265,-72.72285
06095,41.87229,-72.67348
06096,41.92671,-72.65443
06098,41.92379,-73.10003
06103,41.76477,-72.67012
06105,41.77322,-72.70442
06106,41.74818,-72.69683
06107,41.75375,-72.75966
06108,41.78078,-72.62165
06109,41.70131,-72.67035
06110,41.73247,-72.73378
06111,41.68677,-72.73057
06112,41.79317,-72.69741
06114,41.7394,-72.66949
06117,41.7875,-72.76203
06118,41.74871,-72.60976
06119,41.76351,-72.72711
06120,41.78944,-72.66523
06226,41.70816,-72.20731
06231,41.62512,-72.37055
06232,41.73309,-72.37603
06234,41.78938,-71.95266
06235,41.79292,-72.1275
06237,41.69387,-72.30722
06238,41.78281,-72.33941
06239,41.79116,-71.85711
06241,41.85635,-71.84904
06242,41.89326,-72.09706
06243,41.84743,-71.80701
06247,41.76829,-72.06548
06248,41.68468,-72.40523
06249,41.63128,-72.24019
06250,41.77434,-72.19669
06254,41.61585,-72.14313
06255,41.98791,-71.90299
06256,41.73699,-72.15723
06258,41.88554,-71.96353
06259,41.8703,-71.99248
06260,41.90898,-71.87181
06262,42.01871,-71.94959
06263,41.83738,-71.90444
06264,41.69869,-72.10487
06266,41.67136,-72.17048
06268,41.79852,-72.24843
06269,41.80998,-72.25283
06277,41.96895,-71.83927
06278,41.89126,-72.17003
06279,41.88959,-72.25933
06280,41.69237,-72.13829
06281,41.97253,-72.01458
06282,41.94556,-72.07928
06320,41.35026,-72.10225
06330,41.64199,-72.07541
06331,41.69717,-72.00109
06332,41.72845,-71.91008
06333,41.38602,-72.24527
06334,41.54431,-72.17424
06335,41.42943,-72.06247
06336,41.57934,-72.19505
06338,41.46473,-71.97281
06339,41.44408,-71.99851
06340,41.35643,-72.04477
06350,41.64829,-72.0693
